databaseID,nameSubjectText,nameSubjectURI
4505279,"Seti I, King of Egypt","http://id.loc.gov/authorities/names/n82154693"
4505279,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4507170,"Mahmud II, Sultan of the Turks, 1784-1839",
4508001,"Dunbar, Paul Laurence, 1872-1906",
4508015,"Brown, Hallie Q. (Hallie Quinn), d. 1949",
4508033,"Scarborough, W. S. (William Sanders), 1852-1926",
4508046,"Joiner, William A., b. 1869",
4508124,"Davis, Benjamin O., 1880-1970",
4509704,"Scuola grande della misericordia",
4509751,"Chiesa della Madonna dell'Orto (Venice, Italy)",
4510593,"Norden, Frederik Ludvig, 1708-1742",
4510604,"Mahfûzât Baladîyat al-Iskandarîyah",
4511189,"Temple of Amon (Karnak, Egypt)",
4511202,"Temple of Luxor (Luxor, Egypt)",
4511210,"Temple of Luxor (Luxor, Egypt)",
4511215,"Temple of Luxor (Luxor, Egypt)",
4511221,"Temple of Luxor (Luxor, Egypt)",
4511261,"Ramesseum (Thebes, Egypt)",
4511267,"Ramesseum (Thebes, Egypt)",
4511298,"Temple of Horus (Idfû, Egypt)",
4511462,"Temple of Dâbûd (Egypt)",
4511493,"Temple of Dendûr (Egypt)",
4511500,"Gerf Hussein (Temple)",
4511536,"Rock Temple of el-Derr (Egypt)",
4517001,"Orthodoxos Ekklesia tes Hellados",
4520276,"Debret, Jean Baptiste, 1768-1848",
4520551,"Solomon, King of Israel","http://id.loc.gov/authorities/names/n80024516"
4520555,"Solomon, King of Israel","http://id.loc.gov/authorities/names/n80024516"
4520558,"Solomon, King of Israel","http://id.loc.gov/authorities/names/n80024516"
4520642,"John VI, King of Portugal, 1767-1826",
4520642,"Pedro I, Emperor of Brazil, 1798-1834",
4520654,"Leopoldina, Empress, consort of Pedro I, Emperor of Brazil, 1797-1826",
4520654,"Carlota Joaquina, Queen, consort of John VI, King of Portugal, 1775-1830",
4520667,"John VI, King of Portugal, 1767-1826",
4520667,"Pedro I, Emperor of Brazil, 1798-1834",
4520670,"Pedro I, Emperor of Brazil, 1798-1834",
4520720,"Leopoldina, Empress, consort of Pedro I, Emperor of Brazil, 1797-1826",
4520729,"Leopoldina, Empress, consort of Pedro I, Emperor of Brazil, 1797-1826",
4520735,"John VI, King of Portugal, 1767-1826",
4520764,"Maria II, Queen of Portugal, 1819-1853",
4520772,"Carlota Joaquina, Queen, consort of John VI, King of Portugal, 1775-1830",
4520776,"Pedro I, Emperor of Brazil, 1798-1834",
4520776,"Leopoldina, Empress, consort of Pedro I, Emperor of Brazil, 1797-1826",
4520781,"Pedro I, Emperor of Brazil, 1798-1834",
4520784,"Pedro I, Emperor of Brazil, 1798-1834","http://id.loc.gov/authorities/names/n50008778"
4520788,"Pedro I, Emperor of Brazil, 1798-1834",
4520788,"Amélia, Empress, consort of Pedro I, Emperor of Brazil, 1812-1873",
4520792,"Pedro II, Emperor of Brazil, 1825-1891",
4520803,"Pedro I, Emperor of Brazil, 1798-1834","http://id.loc.gov/authorities/names/n50008778"
4520806,"Pedro I, Emperor of Brazil, 1798-1834","http://id.loc.gov/authorities/names/n50008778"
4521298,"Deacons",
4521339,"Deacons",
4521364,"Men",
4521374,"Federico, Da Montefeltro, Duke of Urbino, 1422-1482",
4521384,"Mahmud, Sultan of Ghazni, 971-1030","http://id.loc.gov/authorities/names/n50038620"
4521388,"Men",
4521395,"Dôst Mohammad Khân, Amir of Afghanistan, 1793-1863",
4521444,"Medici, Cosimo de’, 1389-1464",
4521446,"Dôst Mohammad Khân, Amir of Afghanistan, 1793-1863",
4521450,"Petrarca, Francesco, 1304-1374",
4521521,"Men",
4521592,"Medici, Cosimo de’, 1389-1464",
4521709,"Men",
4521714,"Men",
4521718,"Men",
4521729,"Men",
4521732,"Men",
4521965,"Ramesseum (Thebes, Egypt)",
4521972,"Ramesseum (Thebes, Egypt)",
4522101,"Ramesseum (Thebes, Egypt)",
4522118,"Temple of Luxor (Luxor, Egypt)",
4522121,"Temple of Luxor (Luxor, Egypt)",
4522125,"Temple of Luxor (Luxor, Egypt)",
4522157,"Temple of Horus (Idfû, Egypt)",
4522172,"Temple of Horus (Idfû, Egypt)",
4522175,"Temple of Horus (Idfû, Egypt)",
4522211,"Temple of Hathor (Dandara, Egypt)",
4522213,"Temple of Hathor (Dandara, Egypt)",
4522218,"Temple of Hathor (Dandara, Egypt)",
4522220,"Temple of Hathor (Dandara, Egypt)",
4522224,"Temple of Hathor (Dandara, Egypt)",
4522251,"Temple of Hathor (Dandara, Egypt)",
4522256,"Temple of Hathor (Dandara, Egypt)",
4522278,"Temple of Hathor (Dandara, Egypt)",
4522789,"Barquq, Sultan of Egypt, 1340 or 41-1399",
4522817,"Qânsûh al-Ghûrî, Sultan of Egypt and Syria, d. 1516",
4522881,"Teti, King of Egypt","http://id.loc.gov/authorities/names/n00046997"
4522883,"Teti, King of Egypt","http://id.loc.gov/authorities/names/n00046997"
4522888,"Djoser, King of Egypt","http://id.loc.gov/authorities/names/no00004306"
4522903,"Temple of Seti I (Abydos, Egypt)",
4522908,"Seti I, King of Egypt",
4522910,"Temple of Hathor (Dandara, Egypt)",
4522917,"Temple of Luxor (Luxor, Egypt)",
4522917,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4522924,"Temple of Luxor (Luxor, Egypt)",
4522931,"Ptolemy III Euergetes, King of Egypt, d. 221 B.C","http://id.loc.gov/authorities/names/n94040175"
4522939,"Ptolemy III Euergetes, King of Egypt, d. 221 B.C","http://id.loc.gov/authorities/names/n94040175"
4522955,"Temple of Amon (Karnak, Egypt)",
4522958,"Temple of Amon (Karnak, Egypt)",
4522962,"Temple of Amon (Karnak, Egypt)",
4522965,"Temple of Amon (Karnak, Egypt)",
4522970,"Temple of Amon (Karnak, Egypt)",
4522979,"Hatshepsut, Queen of Egypt","http://id.loc.gov/authorities/names/n79075097"
4522984,"Temple of Amon (Karnak, Egypt)",
4522988,"Temple of Amon (Karnak, Egypt)",
4522991,"Temple of Amon (Karnak, Egypt)",
4522995,"Temple of Amon (Karnak, Egypt)",
4522999,"Temple of Amon (Karnak, Egypt)",
4523009,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4523013,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4523017,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4523031,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4523039,"Ramesseum (Thebes, Egypt)",
4523039,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4523044,"Ramesseum (Thebes, Egypt)",
4523046,"Ramesseum (Thebes, Egypt)",
4523049,"Ramesseum (Thebes, Egypt)",
4523064,"Temple of Horus (Idfû, Egypt)",
4523069,"Temple of Horus (Idfû, Egypt)",
4523072,"Temple of Horus (Idfû, Egypt)",
4523074,"Temple of Horus (Idfû, Egypt)",
4523076,"Temple of Horus (Idfû, Egypt)",
4523079,"Ptolemaic dynasty, 305-30 B.C",
4523079,"Temple of Horus (Idfû, Egypt)",
4523088,"Temple of Sobek and Haroeris (Ombos)",
4523174,"Temple of Dendûr (Egypt)",
4523195,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4523288,"Temple of Dâbûd (Egypt)",
4523290,"Temple of Dâbûd (Egypt)",
4523293,"Temple of Dâbûd (Egypt)",
4523295,"Temple of Dâbûd (Egypt)",
4523343,"Ramses II, King of Egypt",
4523377,"Temple of Dendûr (Egypt)",
4523381,"Temple of Dendûr (Egypt)",
4523383,"Temple of Dendûr (Egypt)",
4523385,"Temple of Dendûr (Egypt)",
4523387,"Temple of Dendûr (Egypt)",
4523393,"Gerf Hussein (Temple)",
4523396,"Gerf Hussein (Temple)",
4523399,"Gerf Hussein (Temple)",
4523401,"Gerf Hussein (Temple)",
4523404,"Gerf Hussein (Temple)",
4523407,"Gerf Hussein (Temple)",
4523489,"Rock Temple of el-Derr (Egypt)",
4523493,"Rock Temple of el-Derr (Egypt)",
4523496,"Rock Temple of el-Derr (Egypt)",
4523506,"Great Temple (Abû Sunbul, Egypt)",
4523509,"Great Temple (Abû Sunbul, Egypt)",
4523521,"Great Temple (Abû Sunbul, Egypt)",
4523528,"Great Temple (Abû Sunbul, Egypt)",
4523531,"Great Temple (Abû Sunbul, Egypt)",
4523531,"Ramses II, King of Egypt",
4524092,"Columbus, Christopher","http://id.loc.gov/authorities/names/n78085478"
4524468,"Aesop",
4524634,"Dôst Mohammad Khân, Amir of Afghanistan, 1793-1863",
4524655,"Babur, Emperor of Hindustan, 1483-1530",
4524659,"Babur, Emperor of Hindustan, 1483-1530",
4526030,"Kelley, Florence, 1859-1932","http://id.loc.gov/authorities/names/n50060216"
4526594,"Denon, Vivant, 1747-1825",
4526730,"Temple of Hathor (Dandara, Egypt)",
4526733,"Temple of Hathor (Dandara, Egypt)",
4526735,"Temple of Hathor (Dandara, Egypt)",
4526741,"Ramesseum (Thebes, Egypt)",
4526744,"Temple of Amon (Karnak, Egypt)",
4526749,"Ramesseum (Thebes, Egypt)",
4526755,"Temple of Luxor (Luxor, Egypt)",
4526758,"Temple of Luxor (Luxor, Egypt)",
4526761,"Temple of Luxor (Luxor, Egypt)",
4526784,"Temple of Horus (Idfû, Egypt)",
4526787,"Temple of Horus (Idfû, Egypt)",
4526789,"Temple of Horus (Idfû, Egypt)",
4526799,"Temple of Horus (Idfû, Egypt)",
4526954,"Temple of Amon (Karnak, Egypt)",
4526957,"Ramesseum (Thebes, Egypt)",
4526961,"Temple of Amon (Karnak, Egypt)",
4526966,"Temple of Amon (Karnak, Egypt)",
4526971,"Temple of Amon (Karnak, Egypt)",
4526995,"Temple of Luxor (Luxor, Egypt)",
4527000,"Seti I, King of Egypt",
4527006,"Seti I, King of Egypt",
4527011,"Temple of Thutmose III (Deir al-Bahri Site, Egypt)",
4527017,"Ramesseum (Thebes, Egypt)",
4527017,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4527022,"Ramesseum (Thebes, Egypt)",
4527022,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4527029,"Ramesseum (Thebes, Egypt)",
4527029,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4527034,"Amenhotep III, King of Egypt",
4527038,"Ramses III, King of Egypt",
4527042,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4527056,"Seti I, King of Egypt","http://id.loc.gov/authorities/names/n82154693"
4527061,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4527081,"Temple of Sobek and Haroeris (Ombos)",
4527103,"Königliche Museen zu Berlin",
4527110,"Temple of Hathor (Dandara, Egypt)",
4527113,"Great Temple (Abû Sunbul, Egypt)",
4527113,"Ramses II, King of Egypt",
4527118,"Ramses II, King of Egypt",
4527122,"Temple of Semna (Sudan)",
4527129,"Temple of Semna (Sudan)",
4527134,"Temple of Semna (Sudan)",
4527144,"Thutmose III, King of Egypt","http://id.loc.gov/authorities/names/n82094436"
4527149,"Amenhotep III, King of Egypt","http://id.loc.gov/authorities/names/n82147129"
4527155,"Amenhotep III, King of Egypt",
4527324,"British Museum",
4527324,"Königliche Museen zu Berlin",
4527330,"Königliche Museen zu Berlin",
4527334,"Königliche Museen zu Berlin",
4527342,"Königliche Museen zu Berlin",
4527350,"Königliche Museen zu Berlin",
4527357,"Königliche Museen zu Berlin",
4527439,"Königliche Museen zu Berlin",
4527447,"Königliche Museen zu Berlin",
4527453,"Königliche Museen zu Berlin",
4527537,"Königliche Museen zu Berlin",
4529902,"Dôst Mohammad Khân, Amir of Afghanistan, 1793-1863",
4529947,"Mahmud, Sultan of Ghazni, 971-1030","http://id.loc.gov/authorities/names/n50038620"
4530032,"Ahmad Shâh Durrânî, Amir of Afghanistan, ca. 1723-1772",
4530096,"United States Sanitary Commission",
4530096,"Metropolitan Fair (1864 : New York, N.Y.)",
4530099,"Confederate States of America. Army",
4530111,"Lincoln, Abraham, 1809-1865",
4530114,"United States Naval Academy",
4532484,"Jolson, Al, 1886-1950","http://id.loc.gov/authorities/names/n50048868"
4532536,"Buffalo Bill, 1846-1917","http://id.loc.gov/authorities/names/n80024458"
4532540,"Buffalo Bill, 1846-1917","http://id.loc.gov/authorities/names/n80024458"
4532540,"Salsbury, Nathan, 1846-1902","http://id.loc.gov/authorities/names/nr2003001278"
4533063,"Muhammad, Prophet, d. 632",
4533350,"Cheops, King of Egypt","http://id.loc.gov/authorities/names/n80020531"
4533489,"Temple of Hathor (Dandara, Egypt)",
4533528,"Temple of Hathor (Dandara, Egypt)",
4533567,"Temple of Hathor (Dandara, Egypt)",
4533599,"Temple of Hathor (Dandara, Egypt)",
4533637,"Temple of Luxor (Luxor, Egypt)",
4533670,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4533670,"Temple of Luxor (Luxor, Egypt)",
4533695,"Temple of Luxor (Luxor, Egypt)",
4533719,"Temple of Luxor (Luxor, Egypt)",
4533719,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4534067,"Church of the Holy Sepulchre (Jerusalem)",
4534104,"Qubbat al-Sakhrah (Mosque : Jerusalem)",
4534179,"Absalom, son of David","http://id.loc.gov/authorities/names/n88240985"
4534211,"Mary, Blessed Virgin, Saint","http://id.loc.gov/authorities/names/n81018544"
4534308,"Church of the Nativity (Bethlehem)",
4534842,"National Association of Colored Graduate Nurses",
4535157,"Universal Negro Improvement Association","http://id.loc.gov/authorities/names/n82094397"
4535214,"Universal Negro Improvement Association","http://id.loc.gov/authorities/names/n82094397"
4536221,"Farîdûn",
4540099,"Flaubert, Gustave, 1821-1880",
4540115,"Cheops, King of Egypt","http://id.loc.gov/authorities/names/n80020531"
4540118,"Khephren, King of Egypt, 2520-2494 B.C",
4540126,"Murâd, d. 1801",
4540131,"Ali Bey, 1728-1773",
4540133,"Temple of Hathor (Dandara, Egypt)",
4540136,"Temple of Hathor (Dandara, Egypt)",
4540140,"Temple of Hathor (Dandara, Egypt)",
4540143,"Temple of Hathor (Dandara, Egypt)",
4540147,"Temple of Hathor (Dandara, Egypt)",
4540165,"Temple of Amon (Karnak, Egypt)",
4540168,"Temple of Amon (Karnak, Egypt)",
4540172,"Temple of Amon (Karnak, Egypt)",
4540174,"Temple of Amon (Karnak, Egypt)",
4540177,"Temple of Amon (Karnak, Egypt)",
4540179,"Temple of Amon (Karnak, Egypt)",
4540182,"Temple of Amon (Karnak, Egypt)",
4540184,"Temple of Amon (Karnak, Egypt)",
4540187,"Temple of Amon (Karnak, Egypt)",
4540190,"Temple of Amon (Karnak, Egypt)",
4540192,"Temple of Amon (Karnak, Egypt)",
4540195,"Temple of Amon (Karnak, Egypt)",
4540197,"Temple of Amon (Karnak, Egypt)",
4540200,"Temple of Amon (Karnak, Egypt)",
4540203,"Temple of Amon (Karnak, Egypt)",
4540206,"Temple of Amon (Karnak, Egypt)",
4540208,"Temple of Amon (Karnak, Egypt)",
4540211,"Temple of Amon (Karnak, Egypt)",
4540214,"Temple of Amon (Karnak, Egypt)",
4540214,"Thutmose III, King of Egypt","http://id.loc.gov/authorities/names/n82094436"
4540217,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4540220,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4540222,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4540225,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4540226,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4540229,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4540232,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4540233,"Ramses III, King of Egypt","http://id.loc.gov/authorities/names/n86029741"
4540242,"Amenhotep III, King of Egypt","http://id.loc.gov/authorities/names/n82147129"
4540244,"Amenhotep III, King of Egypt","http://id.loc.gov/authorities/names/n82147129"
4540246,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4540248,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4540262,"Temple of Sobek and Haroeris (Ombos)",
4540329,"Temple of Dâbûd (Egypt)",
4540332,"Temple of Dâbûd (Egypt)",
4540352,"Temple of Dendûr (Egypt)",
4540375,"Great Temple (Abû Sunbul, Egypt)",
4540378,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4540378,"Great Temple (Abû Sunbul, Egypt)",
4540381,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4540381,"Great Temple (Abû Sunbul, Egypt)",
4540384,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4540384,"Great Temple (Abû Sunbul, Egypt)",
4540386,"Great Temple (Abû Sunbul, Egypt)",
4540390,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4540390,"Great Temple (Abû Sunbul, Egypt)",
4540393,"Ramses II, King of Egypt","http://id.loc.gov/authorities/names/n50054443"
4540393,"Great Temple (Abû Sunbul, Egypt)",
4540415,"Church of the Holy Sepulchre (Jerusalem)",
4540421,"Qubbat al-Sakhrah (Mosque : Jerusalem)",
4541847,"Château de Versailles (Versailles, France)",
4541850,"Château de Versailles (Versailles, France)",
4541864,"Château de Versailles (Versailles, France)",
4541870,"Château de Versailles (Versailles, France)",
4541872,"Château de Versailles (Versailles, France)",
4542525,"Mary, Blessed Virgin, Saint",
4542527,"David, King of Israel",
4542530,"Laurence, Saint, of Rome, d. 258",
4542541,"Mary, Blessed Virgin, Saint",
4542547,"Men",
4542560,"John, the Baptist, Saint",
4542563,"Jesus Christ",
4542563,"Mary, Blessed Virgin, Saint",
4542596,"Jesus Christ",
4542599,"Mary, Blessed Virgin, Saint",
4542605,"Bartholomew, Apostle, Saint",
4542606,"Mary, Blessed Virgin, Saint","http://id.loc.gov/authorities/names/n81018544"
4542632,"John, the Baptist, Saint",
4542635,"Jerome, Saint, d. 419 or 20",
4542639,"Jesus Christ","http://id.loc.gov/authorities/names/n79084784"
4542651,"Men",
4542661,"Jesus Christ","http://id.loc.gov/authorities/names/n79084784"
4542666,"Mary, Blessed Virgin, Saint",
4542666,"Jesus Christ","http://id.loc.gov/authorities/names/n79084784"
4542679,"Jesus Christ",
4542679,"Mary, Blessed Virgin, Saint",
4542686,"Jesus Christ",
4542688,"Jesus Christ",
4542688,"Mary, Blessed Virgin, Saint",
4542688,"Mary Magdalene, Saint",
4542691,"Lucy, Saint, d. 304",
4542694,"Mary, Blessed Virgin, Saint",
4542694,"Bernard, of Clairvaux, Saint, 1090 or 91-1153",
4542701,"Mary, Blessed Virgin, Saint",
4542711,"Mary, Blessed Virgin, Saint",
4542718,"Men",
4542723,"Men",
4542730,"Jesus Christ",
4542734,"Lucretia",
4542736,"Mary, Blessed Virgin, Saint",
4542739,"Jesus Christ",
4542739,"Mary, Blessed Virgin, Saint",
4542751,"Jesus Christ","http://id.loc.gov/authorities/names/n79084784"
4542755,"Jesus Christ",
4542755,"Mary, Blessed Virgin, Saint",
4542759,"Mary, Blessed Virgin, Saint Assumption",
4542761,"Mary, Blessed Virgin, Saint",
4542767,"Jesus Christ","http://id.loc.gov/authorities/names/n79084784"
4542769,"John, the Baptist, Saint",
4542772,"Jesus Christ",
4542772,"Mary, Blessed Virgin, Saint",
4542777,"Jesus Christ","http://id.loc.gov/authorities/names/n79084784"
4542779,"Mary, Blessed Virgin, Saint",
4542784,"Mary, Blessed Virgin, Saint","http://id.loc.gov/authorities/names/n81018544"
4542786,"Jesus Christ","http://id.loc.gov/authorities/names/n79084784"
4542793,"Jesus Christ",
4542793,"Mary, Blessed Virgin, Saint",
4542796,"Jesus Christ",
4542796,"Mary, Blessed Virgin, Saint",
4542799,"Jesus Christ",
4542799,"Mary, Blessed Virgin, Saint",
4542802,"Jesus Christ","http://id.loc.gov/authorities/names/n79084784"
4542819,"Philip, the Apostle, Saint",
4542822,"Jesus Christ",
4542822,"Mary, Blessed Virgin, Saint",
4542822,"Anne (Mother of the Virgin Mary), Saint",
